
 num     #instances         #bytes  class name
 467:            65           3640  org.apache.tomcat.util.modeler.ManagedBean
 468:            75           3600  javax.management.MBeanInfo
 469:            90           3600  javax.management.ObjectName
 470:            74           3552  freemarker.core.Dot
 471:            44           3520  java.util.zip.ZipEntry
 472:            40           3520  org.apache.catalina.webresources.CachedResource
 473:           145           3480  java.util.ArrayDeque
 474:           216           3456  com.sun.proxy.$Proxy16
 475:           144           3456  javax.ws.rs.core.MediaType
 476:           108           3456  org.springframework.cglib.core.WeakCacheKey
 477:           108           3456  org.springframework.cglib.proxy.Enhancer$EnhancerFactoryData
 478:           144           3456  org.springframework.web.servlet.mvc.condition.ProducesRequestCondition
 479:           141           3424  [Lorg.springframework.web.bind.annotation.RequestMethod;
 480:            61           3416  jdk.internal.org.objectweb.asm.Item
 481:           105           3360  java.security.KeyFactory
 482:            32           3328  org.springframework.beans.factory.support.GenericBeanDefinition
 483:            40           3264  [Lcom.sun.xml.internal.bind.v2.util.QNameMap$Entry;
 484:            68           3264  java.util.WeakHashMap$KeyIterator
 485:           136           3264  sun.security.jca.ProviderList$ServiceList$1
 486:           134           3216  com.thoughtworks.xstream.core.util.PrioritizedList$PrioritizedItem
 487:           200           3200  sun.security.x509.CertificateVersion
 488:           133           3192  org.apache.tomcat.util.http.parser.Cookie$ByteBuffer
 489:           199           3184  sun.reflect.generics.tree.ArrayTypeSignature
 490:             6           3168  [Ljava.util.TimerTask;
 491:           198           3168  sun.misc.ProxyGenerator$ConstantPool$ValueEntry
 492:           131           3144  com.sun.beans.WildcardTypeImpl
 493:           130           3120  com.sun.jersey.core.reflection.MethodList$2
 494:           130           3120  com.sun.jersey.core.reflection.MethodList$3
 495:            97           3104  com.sun.xml.internal.bind.v2.util.QNameMap$Entry
 496:            97           3104  sun.security.x509.KeyUsageExtension
 497:           129           3096  org.springframework.core.env.MutablePropertySources
 498:           100           3088  [Ljavax.management.modelmbean.ModelMBeanOperationInfo;
 499:            77           3080  com.sun.jersey.core.header.reader.HttpHeaderReaderImpl
 500:            95           3040  sun.security.x509.BasicConstraintsExtension
 501:            63           3024  java.net.NetworkInterface
 502:           126           3024  org.springframework.boot.autoconfigure.condition.OnClassCondition
 503:            93           2976  sun.security.x509.SubjectKeyIdentifierExtension
 504:            37           2960  java.net.URI
 505:            61           2928  freemarker.core.StringLiteral
 506:            51           2912  [D
 507:            28           2912  [Ljava.lang.invoke.MethodHandle;
 508:            90           2880  java.util.Collections$UnmodifiableSortedMap
 509:            45           2880  javax.management.openmbean.OpenMBeanAttributeInfoSupport
 510:            90           2880  sun.security.jca.ProviderConfig
 511:            95           2864  [Ljavax.management.modelmbean.ModelMBeanAttributeInfo;
 512:            51           2856  java.lang.invoke.MethodTypeForm
 513:           118           2832  org.springframework.util.comparator.InvertibleComparator
 514:           117           2808  org.springframework.validation.DefaultMessageCodesResolver
 515:           115           2760  org.springframework.boot.bind.DefaultPropertyNamePatternsMatcher
 516:           115           2760  org.springframework.boot.bind.InetAddressEditor
 517:            86           2752  com.sun.xml.internal.bind.v2.runtime.Name
 518:           114           2736  org.springframework.boot.loader.jar.Handler
 519:           113           2712  sun.misc.URLClassPath$Loader
 520:           112           2688  java.util.regex.Pattern$BitClass
 521:           167           2672  com.sun.proxy.$Proxy20
 522:           111           2664  sun.reflect.Label$PatchInfo
 523:            83           2656  java.lang.invoke.DirectMethodHandle
 524:            55           2640  javax.management.modelmbean.ModelMBeanOperationInfo
 525:           108           2592  com.sun.jersey.core.reflection.ReflectionHelper$3
 526:           108           2592  java.lang.invoke.LambdaForm$NamedFunction
 527:           108           2592  java.util.regex.Pattern$SliceI
 528:            81           2592  sun.reflect.annotation.AnnotatedTypeFactory$AnnotatedTypeBaseImpl
 529:           135           2536  [Lcom.sun.jmx.mbeanserver.MXBeanMapping;
 530:            79           2528  java.security.Permissions
 531:             3           2520  [[Ljava.lang.String;
 532:            66           2512  [Ljavax.management.MBeanOperationInfo;
 533:            78           2496  org.springframework.core.annotation.DefaultAnnotationAttributeExtractor
 534:           104           2496  sun.security.x509.CertificateValidity
 535:           155           2480  org.springframework.beans.factory.support.ConstructorResolver$AutowiredArgumentMarker
 536:            77           2464  java.io.FilePermission
 537:           154           2464  org.springframework.web.servlet.mvc.condition.RequestMethodsRequestCondition
 538:            18           2432  [Lcom.fasterxml.classmate.members.RawMethod;
 539:            50           2400  org.hibernate.validator.internal.util.ConcurrentReferenceHashMap$SoftKeyReference
 540:            50           2400  org.hibernate.validator.internal.util.ConcurrentReferenceHashMap$SoftValueReference
 541:            99           2376  com.sun.jersey.core.spi.component.AnnotatedContext
 542:            99           2376  java.util.jar.Manifest
 543:             6           2304  java.util.TimerThread
 544:            48           2304  org.springframework.jmx.export.metadata.ManagedResource
 545:            96           2304  sun.security.x509.CertificateExtensions
 546:           140           2240  org.springframework.boot.autoconfigure.condition.OnBeanCondition
 547:            31           2232  com.sun.xml.internal.bind.v2.model.impl.RuntimeElementPropertyInfoImpl
 548:            93           2232  sun.misc.ProxyGenerator$ExceptionTableEntry
 549:            39           2184  com.fasterxml.classmate.types.ResolvedObjectType
 550:            39           2184  freemarker.core.ConditionalBlock
 551:            91           2184  sun.reflect.generics.repository.FieldRepository
 552:           136           2176  java.lang.ThreadLocal
 553:             3           2160  [Ljdk.internal.org.objectweb.asm.Item;
 554:            90           2160  com.netflix.servo.tag.SortedTagList
 555:            67           2144  org.springframework.http.HttpStatus
 556:            89           2136  com.sun.xml.internal.bind.v2.model.impl.FieldPropertySeed
 557:            89           2136  com.sun.xml.internal.bind.v2.model.impl.RuntimeClassInfoImpl$RuntimePropertySeed
 558:            89           2136  com.sun.xml.internal.bind.v2.runtime.reflect.Accessor$FieldReflection
 559:            53           2120  sun.security.util.NamedCurve
 560:            33           2112  com.sun.xml.internal.bind.v2.model.impl.RuntimeAttributePropertyInfoImpl
 561:            44           2112  sun.util.locale.LocaleObjectCache$CacheEntry
 562:            37           2072  sun.util.calendar.ZoneInfo
 563:            43           2064  org.springframework.core.ResolvableType$1
 564:           129           2064  org.springframework.expression.common.LiteralExpression
 565:            64           2048  com.thoughtworks.xstream.mapper.AnnotationMapper$1
 566:           128           2048  java.lang.Character
 567:            84           2016  freemarker.core.TemplateElements
 568:            84           2016  java.util.regex.Pattern$1
 569:            83           1992  com.sun.jersey.core.spi.component.ComponentInjector
 570:           124           1984  java.util.regex.Pattern$BranchConn
 571:           124           1984  sun.security.x509.KeyIdentifier
 572:            82           1968  java.util.regex.Pattern$Dollar
 573:            49           1960  org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor$AutowiredFieldElement
